id	created_at	author	location	full_text
1461407723162058752	2021-11-18 18:55:27+00:00	Music Lover ☮	İstanbul, Türkiye	#Eternals poster Harry Styles	h	n 
1461407521088831492	2021-11-18 18:54:39+00:00	Britt	she/her	@ERCboxoffice So nice to see these countries embracing this film 🙌 #Eternals	o	p
1461407239604895746	2021-11-18 18:53:32+00:00	Loreto Noriega🍋		They're together 💚💚💚 (as they should) #Eternals #Ikersi #Ikaris #Sersi	e	p 
1461407111385161736	2021-11-18 18:53:01+00:00	The Roll Out	Los Angeles, CA	"✨TOMORROW✨ Don’t miss a new episode of #TheRollOut with @GenevieveNylen and @LinsayRousseau discussing #Marvel’s bloated and baffling blockbuster, #Eternals! Catch the premiere Friday at Noon Pacific on YouTube!

👉 "	o	n
1461406506725826567	2021-11-18 18:50:37+00:00	Gianni L.	Guayaquil, Ecuador	Very very very happy ❤️ #Eros #Starfox #HarryStyles #Eternals	h	p 
1461406292765904898	2021-11-18 18:49:46+00:00	Smash Strike Films	California, USA	#Eternals has made $300 million at the global box office !	m	p 
1461405984941826058	2021-11-18 18:48:33+00:00	Luiz Fernando	London	"On its 2nd WED, #Eternals reaches important milestone as it hits 300M globally, beating #AQuietPlace2’s 297.7M global run, after reaching 176.4M international cume and 123.6M at domestic #BoxOffice where it grossed 1.6M, sharp -62% from previous WED.
Eyeing a 425M-445M global run "	m	p
1461405846815055878	2021-11-18 18:48:00+00:00	Movie Reviews By JT	Buffalo NY	#Thanos brother #Eros get his own poster for #Eternals	h	p 
1461405773406162944	2021-11-18 18:47:42+00:00	The Marvel Network		A new poster for #Eros from #Eternals has been released!	h	p 
1461405722177118212	2021-11-18 18:47:30+00:00	ᴀʟɪsʜᴀ²⁸	Hamburg, Deutschland	Harrys german dub in #Eternals is awful… but the movie was nice!	p	p
1461405647346483200	2021-11-18 18:47:12+00:00	Popcast on the Rocks		"Always a blast to welcome @PeteJGilbertson back on the Popcast! 
Check our discussion of #Eternals, who’s the best #Batman (&amp; who’s the best #BruceWayne), #DuneMovie, &amp; the fulfillment of Pete’s Halloween dreams w/ his #Kiss costume in last week’s episode:
"	o	n
1461405613175590916	2021-11-18 18:47:04+00:00	Digital Spy	Digital Spy HQ, London	"Marvel releases first official look at Harry Styles in #Eternals:

"	h	n
1461405405821681665	2021-11-18 18:46:15+00:00	kitty (ceo of 🐇×🦆)		I officially dont care what rotten tomatoes says anymore bc #Eternals and #Qforce r both rated like total shit, and both were heartfelt and satisfying with good stories and awesome acting. So like sorry but im never checking a rotten tomatoes score again as long as i live	p	p
1461405101642317827	2021-11-18 18:45:02+00:00	Breaking Movies	FB.com/BreakMovies	"new #Eternals #CharacterPoster
#Starfox, also known as '#Eros of #Titan' is the brother of  #Thanos. "	e	n
1461405095137054723	2021-11-18 18:45:00+00:00	steven	surrey, UK	@NewRockstars I enjoyed the Eternals but I think they introduced too many characters and we didn't really get to know any of them.  #Eternals	e	p
1461404457594413057	2021-11-18 18:42:28+00:00	Brent_Marchant		@neonrated Tune in to the next Good Media Network’s Frankiesense &amp; More video podcast today, 11/18, 2 pm ET, Facebook Live,	o	n 
1461404306867830785	2021-11-18 18:41:52+00:00	row	he/him 	seated for #Eternals in IMAX	o	n 
1461404123706839047	2021-11-18 18:41:09+00:00	Dalton	USA 	Now seeing #Eternals for the third time	o	p 
1461403834211704833	2021-11-18 18:40:00+00:00	Metro Entertainment	Showbiz Land	Harry Styles has arrived in the MCU as Eros #Eternals	h	n 
1461403360360292352	2021-11-18 18:38:07+00:00	D		"Nice. I ended up liking #Eternals a lot more than I thought I would. It had its problems. But not enough to outweigh what it did right.

I hope this means we'll see more of these characters. "	e	p
1461402508929212417	2021-11-18 18:34:44+00:00	James Geary	Ireland	"Take that fanbros! Mwahaha!
#Eternals "	o	p
1461402148273483779	2021-11-18 18:33:18+00:00	ann without an E	🇮🇩	"IM GONNA WATCHING THISSSSS #Eternals 
ONLY FOR 1 MIN POST-CREDIT ～(つˆДˆ)つ｡☆ "	p	p
1461402121639579649	2021-11-18 18:33:11+00:00	𝕻𝖊𝖙𝖊𝖗 𝐖𝐀𝐘𝐍𝐄 🕷️🦇 | ℂ𝕀ℕ𝔼𝕄𝔸 𝕖𝕣𝕒 🎬	Kolkata, India	"@TheEternals @Harry_Styles Perfect Eros doesn't exis... 😶
#Eternals "	h	p
1461401952147943427	2021-11-18 18:32:31+00:00	bug ‎★	she/they || 21	during #Eternals nora and i said things were “yas” so many times i lost count	p	p
1461401920292089858	2021-11-18 18:32:23+00:00	Gus	Yogyakarta, Indonesia	"Rate 8,5/10 😎😤🔥
Favorite character : Angelina Jolie (Thena) 🤍🥰 &amp; Don Lee (Gilgamesh) 💪🏼🤜🏻🤛🏻😲.
#eternalsreview
#Eternals "	e	p
1461401462685286412	2021-11-18 18:30:34+00:00	Ready		"same energy

#eternals  #MarvelStudios #marvel #mcu #himym #howimetyourmother #eterni #eternal @OfficialHIMYM @MarvelStudios @Marvel @MarvelNewsIT "		o	n
1461401455777267724	2021-11-18 18:30:33+00:00	IODA	Bensheim, Deutschland	DLT network IOTA is introduces #IOTA #Bitcoin  #BitcoinCash #ADA #Cardano #CardanoCommunity #Ethereum #etherium #ETH #Eternals  #dogecoin #SHIB #SHIBARMY #shibainu #ShibaArmy #ShibainuCoin #ShibaCoin #SHIBOSHIS #Binance  #Coinbase #coin #coinbasepro  m	n
1461401335081938949	2021-11-18 18:30:04+00:00	WizKids		Marvel HeroClix: Eternals are coming November 24th! Pre-order today at you FLGS or 
1461401319206531080	2021-11-18 18:30:00+00:00	Affinity Magazine	International	A poster for Harry Styles as Eros in #Eternals has just been released. 
1461400178641014796	2021-11-18 18:25:28+00:00	Wednesday Comix	Chicago, IL	@UpToTASK Plus, how do you change to fun &amp; campy in middle or near end of prod. on 3 or 4 films? That was the idea behind Whedon’s #JusticeLeague. #MCU has always left room for lighthearted &amp; whimsical in story outside of #Thor: The Dark World. #AntMan was fun. #Eternals is exploration
1461400070558003208	2021-11-18 18:25:02+00:00	The New Arab	London	"Filmmakers behind #Eternals, the latest instalment in the #MCU franchise, secured guidance from an academic to help them with their use of the ancient dead language of Babylonian &gt;&gt;

"
1461399852990959621	2021-11-18 18:24:11+00:00	TextlessPoster	In Your Prayer.	"Enjoy CUSTOM Textless Poster of @Harry_Styles' ERO for #Eternals Done By Me.
Ero Brother of Thanos.

Not High Quality But Improved Lil Bit.

#Ero #MCU "
1461399152940621830	2021-11-18 18:21:24+00:00	korry (she/her)	Japan	"YOU ARE TOO SHINY TO SEE ON A BIG SCREEN HARRY ✨✨✨✨✨✨ @Harry_Styles ✨✨✨✨✨✨

#Eternals 
#EternalsEros "
1461398995654242305	2021-11-18 18:20:46+00:00	CinemaSnarks	Denver, CO	"In anticipation of our upcoming Eternals spoiler discussion, let us know: 

Who is you favorite Eternal?! 

Reply with your picks! 

#Eternals #Ikaris #Sersi #Kingo #EternalsGilgamesh #Thena #Ajak #Druig #Makkari #EternalsSprite #Phastos"
1461398627935559687	2021-11-18 18:19:19+00:00	Everardo (Vizeit) 	Film School	My review of Eternals is out now! Go check it out! 
1461398357675593738	2021-11-18 18:18:14+00:00	Jeff Haas	Warwick, RI	"I had the great pleasure of scheduling and hosting this fantastic interview with Kaz and Ryan Firpo for @Traversingstars! Writers of @TheEternals!!

"
1461398248170610688	2021-11-18 18:17:48+00:00	Allison (ETERNALS)		Eternals First- #Eternals #Marvel 
1461397992255201284	2021-11-18 18:16:47+00:00	Gema 🎃🎃	23-she/they-blm-INFP-T-bi/pan	"Eternals spoilers 
-
-
-
- 
WE HAVE A NEW CHARACTER POSTER

LOOK AT HIM OMG 😍😍 #Eternals "
1461397809115004928	2021-11-18 18:16:03+00:00	༺ ✿ candice ✿ ༻	syd, australia 💜	"#eternals spoilers //

so since everyone's seen the movie, here's the part where friends was played 

#kingo 
#BTS @BTS_twt "
1461397411855802372	2021-11-18 18:14:29+00:00	MONTOYA 🕢	Reiden Lake	"@CultureCrave ""Official poster for Harry Styles’ Eros in #Eternals"" "
1461396854151675905	2021-11-18 18:12:16+00:00	ETERNALS SPOILERS	𓂀	The cast is outstanding. #Eternals 
1461396702380924932	2021-11-18 18:11:39+00:00	Nerd Informants	Branson, MO	Harry Styles' Eros, brother of the Mad Titan Thanos, just got his own #Eternals  character poster. 
1461396531291078658	2021-11-18 18:10:59+00:00	simdmac		@MarvelStudios Karun is the only person I trust to speak for the human race. #Eternals
1461396495819804673	2021-11-18 18:10:50+00:00	Niccie 🐟	I’d walk through fire for you	"Hello..... 
from the other side
@Harry_Styles @MarvelStudios #Eternals 😍 "
1461396103073570819	2021-11-18 18:09:17+00:00	Nikita	Chesterfield	There’s no wonder Thanos was so pissed off at the world if this is his brother #Eternals 
1461395970936213513	2021-11-18 18:08:45+00:00	Chad Marriott		"It has been wild!
"
1461395830632554506	2021-11-18 18:08:12+00:00	Annlyel James		"For those who know Eros' story in the comics his debut was an exciting turn of events but for the average person the notion that Harry Styles is the ""Brother of Thanos"" has got to be weird. We need answers to this revelation sooner rather than later.  #Eternals "
1461395325277532160	2021-11-18 18:06:11+00:00	Shawn Talley	Los Angeles, CA	I liked #Eternals. Yeah, there's some dopey shit in it, but it surprised me more than any MCU entry (unexpected death(s), twist(s), not spoon-feeding you morality). Granted, I'm a sucker for sci-fi/fantasy and Kirby's gonzo cosmic gobbledygook, but still, I enjoyed it a good deal
1461394605379784704	2021-11-18 18:03:19+00:00	Scott Mendelson	California	Box Office: Marvel’s ‘Eternals’ Tops $300 Million Worldwide (With No Help From China) via @forbes by @ScottMendelson 
1461394444511432705	2021-11-18 18:02:41+00:00	Boxoffice Pro	New York, NY	"Marvel’s @TheEternals Crosses $300M Global Mark

#Eternals #Marvel #BoxOffice

"
1461394413842751491	2021-11-18 18:02:34+00:00	Bayan Tal	Hashemite Kingdom of Jordan	My views on #censorship as a form of #guardianship &amp; need for parents to understand the impact of films, games and and online content on their children and guide them through that content #CriticalThinking #film_literacy #Eternals      
1461394345202958339	2021-11-18 18:02:17+00:00	RandomChatter		"GMCU 201: Eternals Review — Lizzie is back with Sheba for a spoiler-filled review of #Eternals ! #MCU #Marvel
 "
1461394330560696322	2021-11-18 18:02:14+00:00	Christopher Marc	Canada	A STARFOX series has to be coming, right? #Eternals 
1461393714639634436	2021-11-18 17:59:47+00:00	𝓳𝓸 🎸| 𝓱𝓸𝓷𝓮𝔂𝓹𝓸𝓹	tpwk || she/her	the holy trinity for eternals 2 I just KNOW it #Eternals 
1461393229920800772	2021-11-18 17:57:52+00:00	Tonight's Entertainment		"It's official now!
@Harry_Styles plays Eros in #eternals 
Follow us for more news👉 @TonightsEntert3 "
1461393065030172687	2021-11-18 17:57:12+00:00	The RapNerd: ZSJL/HKills/DUNE/Malignant stan	Atlanta, GA	They're trying to move on from #Eternals fast as hell I see. 
1461393063901745154	2021-11-18 17:57:12+00:00	destiny ❥’s harry & jevon.	streaming fine line	LOOK AT MY BABY #ImEros #Eternals 
1461392930548207621	2021-11-18 17:56:40+00:00	Freddia 💚🧡		"#Eternals is TT again!!! 🥳
Poster of Harry Styles as Eros 😒"
1461392917789089797	2021-11-18 17:56:37+00:00	Lou Bear	Dubai	It might be 2021 and the #eternals might have every minority in their cast, but turns out we’re still not quite ready for it here in UAE…
1461392408088915979	2021-11-18 17:54:36+00:00	auntunicorn	Harry’s dimple	"⭐️🦊 Eros my love 💜
#Eros #Starfox #Eternals "
1461392162881482758	2021-11-18 17:53:37+00:00	Essentially Heroes	NYC	Just a reminder that these 2 are brothers... #eternals 
1461390727175282692	2021-11-18 17:47:55+00:00	kay	bottom of the ocean floor	The cast, acting and direction (cinematography wise) was the only redeemable qualities #Eternals even the costumes and production felt flat
1461390662230847489	2021-11-18 17:47:39+00:00	The Numbers	Los Angeles, CA	Yesterday saw 𝗘𝘁𝗲𝗿𝗻𝗮𝗹𝘀 cross the $300M mark globally, making it the 4th Disney film to do so this year...
1461390554256838661	2021-11-18 17:47:14+00:00	Gaius Normanyo	Snowbird Central, FL	"Bruh, this is sooooo misleading 💀
Y'all just watch the ENTIRE film and find out #Eternals "
1461390133475819521	2021-11-18 17:45:33+00:00	•CynthiaOrtiz✨	Concerts/ForeverYoung ❱❱❱❱❱ 	"• What an introduction!. 🥵💥
• This makes me so fucking happy!. ♥️😭
• Como Fan de Marvel y Fan de Harry Styles, yo ya gané hoy.. ❤️
-
@Harry_Styles #HarryStyles #Eternals #Eternos #Marvel #Eros #Fangirl "
1461389981952397317	2021-11-18 17:44:57+00:00	Eponine 👸🏻	Lost in a pile of books 	"Little #eternals spoiler : 

How can he be the brother of Thanos but also an Eternals ?"
1461389682584006661	2021-11-18 17:43:46+00:00	AtomiixTV	Belgium	My review on The ETERNALS. Swipe to read it all. #movie #moviereview #marvel #eternals #jackkirby #celestials #comic #mcu 
1461389523066273802	2021-11-18 17:43:08+00:00	New Rockstars	Burbank, CA	Thoughts? Questions? Concerns? Airing of grievances? #Eternals #Eros 
1461389275807850504	2021-11-18 17:42:09+00:00	Jon		Oh yeah I can see the similarities 🤔 😂 #Eternals 
1461389124880015361	2021-11-18 17:41:33+00:00	Dee 🦋 TPWK²⁸ (Taylor's Version) 🧣	she/her	I'm so immensely proud of you Harry for your acting role in #eternals You were incredible as Eros and I can't wait to see you in the next movies. Everything you try, you succeed. I know acting was new for you and out of your comfort zone. But you nailed it! @Harry_Styles 
1461389041929129985	2021-11-18 17:41:13+00:00	Ming	Singapore	@efannafe @DragonPavilion Oh..... that's where I should put the cookie... #MarvelsAvengers #Eternals #NFTs #nftcollector
1461388216217518081	2021-11-18 17:37:56+00:00	lexie	r&b is better	#Druig &amp; #Makkari relationship makes my heart smile, #Gilgamesh &amp; #Thena bond just owns my heart #Eternals 
1461387458646523907	2021-11-18 17:34:56+00:00	Alessia⧗💙🧣	the world || she/her || 22	"#eternals spoilers
_

_

_

_

_

_

_

The Royal Prince of Titan "
1461387105242955787	2021-11-18 17:33:31+00:00	Leroy / Negromancer / I Reads You	Eunice, LA	"#eternals movie review - NEGROMANCER 2.0: Review: ""ETERNALS"" is Endlessly Fascinating "
1461387000045457410	2021-11-18 17:33:06+00:00	Sophie ⭐️🦊		Dude where tf was Eros during INFINITY WAR OR ENDGAME!? Was he making out with alien chicks??#eros #starfox #Eternals #HarryStyles 
1461386884681134083	2021-11-18 17:32:39+00:00	Dwayne Pereira	India	First movie in theatres in 2 years. Had to see Eternals in theatres &amp; it didn't disappoint. Loved it! Plenty scope to build on this &amp; further proof critics will bash a superhero movie if it doesn't follow the campy Marvel formula.Glad audiences enjoyed it,cuz it's great #Eternals 
1461386787352465411	2021-11-18 17:32:16+00:00	🔥That’s gotta be Kaye-ne!🔥	Cloud City, Bespin	"Disney releasing the character poster for Eros (Harry Styles) today is smart marketing… how many teenage girls are going to rush to the cinema to see a 20 second clip of Harry?👀😂

#Eternals #Eros"
1461386618074370049	2021-11-18 17:31:35+00:00	The 206geek	Emerald City, WA.	#HarryStyles #Eternals Marvel Studios Officially Releases Harry Styles' Eros Character Poster 
1461386615742291968	2021-11-18 17:31:35+00:00	Berkley Bear	Doghouse	Marvel Studios Officially Releases Harry Styles' Eros Character Poster 
1461385835429838851	2021-11-18 17:28:29+00:00	Vogue | voguevember	any pronouns l minor	"#Eternals spoilers
.
.
.
.
.
.
Since er*s is in the mcu now I think y'all should see this "
1461385698007818247	2021-11-18 17:27:56+00:00	m ☁️; 🧣	Italia	i can die happy now that harry has a poster #eternals 
1461385632345952258	2021-11-18 17:27:40+00:00	The Nerdy Basement @AnimeNYC #AnimeNYC 🇩🇴🇵🇷	New Jersey, USA	"A new character poster for Harry Style’s Eros/Starfox has been released. #Eternals

Read our thoughts on the hit film here:
"
1461385468831051778	2021-11-18 17:27:01+00:00	maria (taylor's version) 🧣	germany ° passionate bunch	"#Eternals Spoilers (idk if this still counts)
-
-
-
I read a fan theory that Asgard was created (born?) from a piece of planet from the birth of a celestial... And I think that makes a lot of sense (esp since asgard looks like broken out of somewhere..."
1461385290841350146	2021-11-18 17:26:19+00:00	Rica 🌻⁶💐🧣	UK? Nope, I'm not okay.	"Harry Styles as Eros (Starfox) in the MCU ❤
#Eternals #EternalsEros ⭐🦊 "
1461385270486396932	2021-11-18 17:26:14+00:00	Pɑաɑղ'ى Kαlყαղ	Jagtial, India	#Eternals enjoyed.. Kingo role 👌 Heroine &amp; Angelina 👍
1461384867053113348	2021-11-18 17:24:38+00:00	Alpukat cklt		It's #Eternals Time!! 
1461384851383369737	2021-11-18 17:24:34+00:00	𝐇𝐮𝐫𝐫𝐢𝐜𝐚𝐧𝐞 🦅🖤	number twelve, grimmauld place	"Again, I will repeat it forever. 
You will be my Hero, my life, my everything. You’re the royal prince of my heart. My personal Eternal. Thank you for everything, you do! ❤️
@Harry_Styles 
#Eternals #Eros #Starfox "
1461384521807454208	2021-11-18 17:23:15+00:00	Eternals News		#Eternals  has BROKEN $300M at global #boxoffice!! 
1461384388038463489	2021-11-18 17:22:43+00:00	𝙑 ♪ |A LEGEND WILL RISE|	Hyderabad, India	"the name is EROS 
Powers - make the girls horny/easily flirt with them 😝
what a celestial he's 😂
#Eternals "
1461384287035576324	2021-11-18 17:22:19+00:00	Lauren MacDougall	Dover, England	"This morning we sent the first fully fledged edition of The Watchers #Marvel #MCU newsletter.
Take a look at it here, it's full of excellent stories on the #SpiderManNoWayHomeTrailer #Eternals #Hawkeye and more 
Here's a sneak preview "
1461384065815220227	2021-11-18 17:21:27+00:00	ananya	Kolkata, India	"the way i screamed

#HarryStyles #eternals #starfox "
1461383688227377165	2021-11-18 17:19:57+00:00	smile	The Lower East Side	Seeing #Eternals in #IMAX with Mom — smile (@ AMC Lincoln Square 13 - @amctheatres for Eternals: The IMAX 2D Experience in New York, NY) 
1461383211582427136	2021-11-18 17:18:03+00:00	Conor Duca🐝	New Jersey, USA	#Eternals was so dope, @LaurenRidloff KILLED IT as did everyone else! went in with mixed expectations and came out absolutely mesmerized by this film, still thinking about it today.
1461383087745552395	2021-11-18 17:17:33+00:00	Steve	United States	New #Eternals video! Did this movie give insight into what Thanos meant with having “cursed knowledge”?? 
1461382923190427665	2021-11-18 17:16:54+00:00	YourBuddyMike	Florida, USA	@cerberusarms @StephenSeanFord You understand that just bc you feel a certain way that does not mean everyone else in the world feels the same? To answer your question #ShangChi and #Eternals for me, but it’s fine if you can’t connect with these movies. You’re yucking on other ppl’s yum and it’s unnecessary.
1461382702389551107	2021-11-18 17:16:02+00:00	Edgy	Pulang Bruha	Okay Eros eat my bussy ily #Eternals 
1461382410009034761	2021-11-18 17:14:52+00:00	Mx. Avery R. McKenzie	MI to IN to Toronto and LA??	Double Feature Saturday. We're going to see #Eternals &amp; #Ghostbusters back-to-back. 🥰
1461382331432853504	2021-11-18 17:14:33+00:00	シモーナ 🌻(Simona’s version)		Big hello!!! #ciaone #Eternals @Harry_Styles 
1461381894537453571	2021-11-18 17:12:49+00:00	TheWrap	Los Angeles, CA	Harry Styles gets his own Marvel character poster as Eros, brother of Thanos, from his cameo in the #Eternals post-credits scene 
1461381648809971718	2021-11-18 17:11:50+00:00	🧣; 𝐥𝐚𝐧𝐚 | CHUNGHA COMEBACK	she/her	it's been almost two weeks since I saw #eternals and i'm still not over them 
1461381229740126213	2021-11-18 17:10:10+00:00	k is for kookie	Canada	I'm finally going to see #Eternals tomorrow night, I'm so excited
1461381177617502215	2021-11-18 17:09:58+00:00	Ditta	Jakarta Capital Region, Indonesia	I haven’t watch #Eternals
1461380597654323206	2021-11-18 17:07:40+00:00	Olive Hateem		this is truly the perks of watching #Eternals with no expectations 😮‍💨😲
1461380239439900673	2021-11-18 17:06:14+00:00	Views From The 616	Xmas in New York	Thanos has a brother that isn’t purple #Eternals 
1461380153158766603	2021-11-18 17:05:54+00:00	𝒂𝒚𝒖𝒔𝒉𝒊.	pays de rêve 	"ETERNALS spoiler 
.
.
.
.

Eros, you beauty ...!!!! 

#Eternals | #HarryStyles | #Eros "
1461380101879349249	2021-11-18 17:05:42+00:00	💡🕯Hazy Twilight🕯💡	Chicago, IL	"According to this instagram post, Harry Styles plays Eros, Brother of Thanos, in Eternals…

but he’s not purple like Thanos..? 
#MarvelStudios #HarryStylesForum #Eternals "
1461380087216025600	2021-11-18 17:05:38+00:00	annie	United Kingdom	Damn, Thanos really drew the short straw with the family genes #Eternals 
1461379985520742406	2021-11-18 17:05:14+00:00	UJJWAL	Multiverse	#Eternals has now broken $300M at global #boxoffice. 
1461379730251259908	2021-11-18 17:04:13+00:00	Vidhi Singh		"I knew harry was in eternals but when i see the poster i swear heart beat skip for a sec .. OMG he looks so good .. And the intro Royal Prince of Titan has my whole heart😍😍❤❤😭😭...
#harrystyles #harry #eros #Marvel #Eternals "
1461379615935631367	2021-11-18 17:03:46+00:00	Manikandan	Chennai, Tamil Nadu	#barbequenation #kgcinemas #eternals #fun @ town hall 
1461379398737801216	2021-11-18 17:02:54+00:00	GAna |		LOVE THIS 🥰 mr Harry styles! The one and only 😍 @Marvel #Eternals 
1461379071036821508	2021-11-18 17:01:36+00:00	val 🐌 saw eternals!	she/her | 20 | 🇸🇻	the cast and crew of #Eternals comments/interactions with Harry Styles, a thread:
1461378975263981571	2021-11-18 17:01:13+00:00	LatestLY	Mumbai, India	"Eternals: Marvel Studios Unveil Harry Styles' Brand New Character Poster As Eros, Brother of Thanos 

#Eternals #MarvelStudios #HarryStyles #Eros #HollywoodNews #EntertainmentNews @Harry_Styles @TheEternals @MarvelStudios 

"
1461378628051161098	2021-11-18 16:59:50+00:00	I, 🂽 WATCHED SPENCER…!	🏳️‍🌈	OKAY, I ACTUALLY WILL GET TO WATCH #ETERNALS TODAY…!
1461378535969341445	2021-11-18 16:59:28+00:00	anthony bridgerton's #1 hypewoman	Aubrey Hall	"Finally saw Eternals (ik ik) and I just want to say: critics lie. It's actually really great lol 

#eternals #mcu"
1461378534463606789	2021-11-18 16:59:28+00:00	anastasia 🥞		saw #Eternals today! Ahhh I love it! Thena and Makkari are my girls 😍💖
1461378468462088201	2021-11-18 16:59:12+00:00	π-синамонум 👾	вестерос	"#Eternals #Ikaris 

omg doubler did his job really great "
1461378194695770122	2021-11-18 16:58:07+00:00	Vash Singh (MUFC)	Somewhere South of Africa	Harry &amp; Thanos...🥸🤓 #Eternals
1461378178308530180	2021-11-18 16:58:03+00:00	The MCU Page		A new character #Eternals  poster for Eros, played by @Harry_Styles 👀 
1461378027535814660	2021-11-18 16:57:27+00:00	HollywoodNewsIN	Hudson fall, CA	"Character Poster For @Harry_Styles’ Eros in #Eternals Has Been Revealed.

#Eros "
1461377922313326596	2021-11-18 16:57:02+00:00	Cultivated Brian Ⓥ	California, USA	@MarvelStudios @Harry_Styles The ear piercing screams from the girls in attendance during my IMAX showing when Mr. Styles appeared… I can still hear. 🤣 Good play, @MarvelStudios 👍 (by the way, go see #Eternals!)
1461377695707590661	2021-11-18 16:56:08+00:00	HAIKARL™	AvengersHQ	Fuhhh finally ⭐🦊 #Eternals 
1461377536160587779	2021-11-18 16:55:30+00:00	Post Cred Pod	📧postcredpod@brobible.com	Character poster for Harry Styles’ Eros in #Eternals 
1461377143632367618	2021-11-18 16:53:56+00:00	Jessicaᴴ		"FINALLY 🥵🔥
#Eternals "
1461376804791324672	2021-11-18 16:52:35+00:00	Nnamdi K. Nwankwo	Denver, CO	I really enjoyed Eternals! Is it the strongest MCU film? No, but I think it’s a great addition to an already expansive universe. Don’t see why so many people are hating on it. #Eternals
1461376615687016460	2021-11-18 16:51:50+00:00	Liv🏳️‍⚧️ #TransAwarenessWeek 🏳️‍🌈	behind you || 20 || Scottish	watching #Eternals  in the pictures😌✌️ 
1461376529208946695	2021-11-18 16:51:30+00:00	Carlisia M		I loved the #Eternals but it was basically this theory. But make it diverse and propelled by a Black Alien! 
1461376458593611793	2021-11-18 16:51:13+00:00	Raquel 💛💚	New York, USA, 20	"Ready for the rest of the #Eternals  cast to outact Harry Styles. 

It wouldn’t be that hard to do but you know. Especially for specific cast members… but it’ll still be so funny."
1461376409373487115	2021-11-18 16:51:01+00:00	drizzywonder	East Hartford, CT	Gonna go see #Eternals today in imax 3D. Hopefully it’ll be worth it 😁
1461376273918402568	2021-11-18 16:50:29+00:00	nico metcalf 🦍		A little late but #Eternals was very mids 😅
1461376033920225288	2021-11-18 16:49:32+00:00	BINGED		"#Eternals character poster of #HarryStyles' #Eros has been released

@TheEternals "
1461375944099344387	2021-11-18 16:49:10+00:00	Film is the canvas of dreams ™	Virginia, USA	@WayneParker_ Literally the only reason my 23 yo daughter went to see the #Eternals with me so she could see @Harry_Styles 👍
1461375905440358404	2021-11-18 16:49:01+00:00	Helle hello		@sunflowerholdon He's just so stunning, handsome and beautiful #Eros #Eternals #HarryStyles
1461375537604083714	2021-11-18 16:47:33+00:00	Tyler Freshcorn		"Well then since it’s all out in the open now, where’s our #PipTheTroll poster?!
@pattonoswalt #Eternals "
1461375527927914507	2021-11-18 16:47:31+00:00	Tel Talks	London	"Well #Eternals was awesome! 

Some characters I didn’t think I would like really grew on me as the film went on. Also felt there was an X-Men vibe around the film. I’m sure that was intentional. 

Looking forward to seeing these characters develop. #Makkari and #Eros especially. "
1461375492628664327	2021-11-18 16:47:23+00:00	Wishes Quotes	USA	The Eternals Movie Quiz – QuestionsTrivia 
1461375407895289858	2021-11-18 16:47:02+00:00	Cinema is the answer to everything.🕊 ⊃∪∩⪽	Napoli, Campania she/her	OUR BEAUTIFUL BEAUTIFUL MAKKARI 😭❤️‍🩹 #Eternals 
1461374891920343047	2021-11-18 16:44:59+00:00	𝒂𝒓𝒊𝒔 (Taylor's Version)		my #Eternals ranking🙃 
1461374849226530823	2021-11-18 16:44:49+00:00	Angel just saw eternals	My bed	me watching the #Eternals , a thread:
1461374677289508878	2021-11-18 16:44:08+00:00	Mamakins 🍉🍒🌝🍓	Northern Virginia	"Ok Marvel, start mass producing the poster!! I’m ready to buy.🤩
@MarvelStudios, #Eternals,⭐️🦊 "
1461374430001643524	2021-11-18 16:43:09+00:00	𝕂𝕖𝕣𝕒	Wisconsin	Good lord this is mind blowing. Incredible! 🥂 Congratulations H! #Eternals 
1461374101264625665	2021-11-18 16:41:51+00:00	Beb 🤎 Mobius & Loki	she/her. 24. currently in bed	Harry Styles is officially a part of the MCU with his own poster and a promising future. I’m so proud!! I will never shut up about this. #Eternals 
1461374090980347904	2021-11-18 16:41:48+00:00	CNET	San Francisco	The Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, Starfox 👑 #HarryStyles #Eternals 
1461374056515653635	2021-11-18 16:41:40+00:00	Marc Halem		"Master martial artist, Skilled swordsman, Highly knowledgeable about vampire lore 🦇

Check out Blade's brand new character poster and hear Mahershala Ali in Marvel Studios’ #Eternals only in theaters NOW!
"
1461373829419261959	2021-11-18 16:40:46+00:00	Rachel 🌿	Pittsburgh, PA	"I'm dying, Harry has a Marvel character poster. 🥰⭐🦊

#HarryStyles #Eternals "
1461373824130244609	2021-11-18 16:40:45+00:00	♑︎ya is listening		imagine if he played the man (Karun) recording Kingo the whole movie in #eternals 
1461373705301504008	2021-11-18 16:40:17+00:00	keara - all too well (10 minute version)		"#Eternals END CREDITS SPOILERS
.
.
.
.
.
I still can’t believe this is real. My jaw was on the floor for like 10 minutes. "
1461373519342755845	2021-11-18 16:39:32+00:00	curiousnetflix		Have you already seen #Eternals? Check out the new character poster of @Harry_Styles. Do you like it? 
1461373461809418254	2021-11-18 16:39:18+00:00	OTTplay		"#MCU's #Eternals: Meet @Harry_Styles as #Thanos’ brother, Royal Prince #Eros (#Starfox)

"
1461373429173657600	2021-11-18 16:39:11+00:00	jordan 🧚🏻‍♀️	she/her	"thanos: a literal purple ballsack
his brother: harry styles 

#Eternals "
